,epi_week,date,country,state,city,newDeaths,deaths,newCases,totalCases,deathsMS,totalCasesMS,deaths_per_100k_inhabitants,totalCases_per_100k_inhabitants,deaths_by_totalCases,recovered,suspects,tests,tests_per_100k_inhabitants,vaccinated,vaccinated_per_100k_inhabitants,vaccinated_second,vaccinated_second_per_100k_inhabitants
2417,23,2020-06-06,Brazil,SC,TOTAL,7,166,439,11285,166,11285,2.3168900000000003,157.5064,0.014709999999999999,6931.0,1393.0,49339.0,688.63168,,,,
2418,23,2020-06-06,Brazil,SE,TOTAL,10,208,395,8972,208,8972,9.04861,390.30824,0.023180000000000003,4435.0,8484.0,23855.0,1037.7622800000001,,,,
2419,23,2020-06-06,Brazil,SP,TOTAL,216,9058,5984,140549,9058,140549,19.726020000000002,306.07995,0.06445,49295.0,217754.0,136612.0,297.50616,,,,
2420,23,2020-06-06,Brazil,TO,TOTAL,3,99,139,5644,96,5505,6.29424,358.8354,0.01754,1933.0,605.0,12690.0,806.80745,,,,
2421,23,2020-06-06,Brazil,TOTAL,TOTAL,801,36054,23790,676893,35930,672846,17.026220000000002,319.65752000000003,0.05326,356563.0,571355.0,1470260.0,694.319,,,,
2422,24,2020-06-07,Brazil,AC,TOTAL,6,207,458,7983,207,7983,23.471120000000003,905.16875,0.02593,4003.0,404.0,17486.0,1982.6858,,,,
2423,24,2020-06-07,Brazil,AL,TOTAL,19,601,889,15707,601,15706,18.00826,470.64189000000005,0.03826,9140.0,1737.0,31533.0,944.8494699999999,,,,
2424,24,2020-06-07,Brazil,AM,TOTAL,18,2250,484,49269,2250,49269,54.28755,1188.75249,0.04567,39586.0,558.0,107215.0,2586.86188,,,,
2425,24,2020-06-07,Brazil,AP,TOTAL,3,272,272,13045,272,13045,32.16153,1542.45262,0.02085,6016.0,10491.0,34251.0,4049.86928,,,,
2426,24,2020-06-07,Brazil,BA,TOTAL,33,879,854,28250,879,28250,5.91001,189.94069,0.03112,12131.0,75607.0,72030.0,484.29832999999996,,,,
2427,24,2020-06-07,Brazil,CE,TOTAL,17,3982,696,64271,3982,64271,43.60453,703.79381,0.06196,44429.0,55152.0,148493.0,1626.05926,,,,
2428,24,2020-06-07,Brazil,DF,TOTAL,6,214,773,16623,214,16623,7.0972100000000005,551.29428,0.01287,8556.0,5868.0,147226.0,4882.68373,,,,
2429,24,2020-06-07,Brazil,ES,TOTAL,26,832,669,19619,832,19619,20.703470000000003,488.19877,0.04241,10535.0,7603.0,57643.0,1434.38717,,,,
2430,24,2020-06-07,Brazil,GO,TOTAL,1,173,87,5857,173,5813,2.46497,83.45262,0.029539999999999997,1629.0,28843.0,19627.0,279.65247,,,,
2431,24,2020-06-07,Brazil,MA,TOTAL,38,1208,944,48537,1170,47593,17.07377,686.01779,0.02489,21814.0,924.0,76783.0,1085.24432,,,,
2432,24,2020-06-07,Brazil,MG,TOTAL,8,376,764,15703,376,15703,1.7762,74.17996,0.02394,6630.0,101572.0,24779.0,117.05438999999998,,,,
2433,24,2020-06-07,Brazil,MS,TOTAL,1,22,71,2324,21,2253,0.79166,83.62763000000001,0.009470000000000001,1163.0,645.0,16561.0,595.9367900000001,,,,
2434,24,2020-06-07,Brazil,MT,TOTAL,12,113,245,4033,109,3878,3.24296,115.74226999999999,0.02802,1243.0,683.0,9613.0,275.88158,,,,
2435,24,2020-06-07,Brazil,PA,TOTAL,13,3678,411,54271,3678,54271,42.7532,630.84798,0.06777000000000001,42623.0,247.0,60175.0,699.47628,,,,
2436,24,2020-06-07,Brazil,PB,TOTAL,17,484,523,20310,484,20310,12.04541,505.45937999999995,0.02383,4236.0,3427.0,63161.0,1571.90154,,,,
2437,24,2020-06-07,Brazil,PE,TOTAL,35,3305,881,40242,3305,40242,34.581720000000004,421.07043,0.08213,21773.0,507.0,70645.0,739.1909099999999,,,,
2438,24,2020-06-07,Brazil,PI,TOTAL,15,254,143,7621,239,7478,7.759930000000001,232.82834,0.03333,585.0,172.0,51122.0,1561.8226300000001,,,,
2439,24,2020-06-07,Brazil,PR,TOTAL,5,244,294,6987,237,6897,2.1339900000000003,61.10745,0.03492,2402.0,1995.0,42456.0,371.31502,,,,
2440,24,2020-06-07,Brazil,RJ,TOTAL,68,6707,3223,67756,6707,67756,38.84751,392.44844,0.09899,51546.0,23687.0,69498.0,402.53825,,,,
2441,24,2020-06-07,Brazil,RN,TOTAL,21,431,1439,10888,424,9452,12.29022,310.4778,0.039580000000000004,1824.0,18841.0,26182.0,746.5953099999999,,,,
2442,24,2020-06-07,Brazil,RO,TOTAL,7,235,409,8110,235,8110,13.22286,456.32939000000005,0.028980000000000002,3083.0,408.0,24732.0,1391.6077,,,,
2443,24,2020-06-07,Brazil,RR,TOTAL,3,145,239,5768,142,5529,23.93683,952.1907199999999,0.02514,1440.0,4923.0,8640.0,1426.30509,,,,
2444,24,2020-06-07,Brazil,RS,TOTAL,3,286,98,12135,286,12135,2.51379,106.66032,0.023569999999999997,8560.0,457.0,67913.0,596.9198700000001,,,,
2445,24,2020-06-07,Brazil,SC,TOTAL,5,171,280,11565,171,11565,2.38667,161.41441,0.014790000000000001,6931.0,1454.0,49339.0,688.63168,,,,
2446,24,2020-06-07,Brazil,SE,TOTAL,9,217,318,9290,217,9290,9.44013,404.14217,0.02336,4485.0,8484.0,23855.0,1037.7622800000001,,,,
2447,24,2020-06-07,Brazil,SP,TOTAL,87,9145,2524,143073,9145,143073,19.91548,311.57657,0.06392,49295.0,219360.0,136612.0,297.50616,,,,
2448,24,2020-06-07,Brazil,TO,TOTAL,0,99,0,5644,99,5644,6.29424,358.8354,0.01754,2477.0,605.0,12690.0,806.80745,,,,
2449,24,2020-06-07,Brazil,TOTAL,TOTAL,476,36530,17988,694881,36455,691758,17.25101,328.15222,0.052570000000000006,368135.0,574654.0,1470260.0,694.319,,,,
2450,24,2020-06-08,Brazil,AC,TOTAL,4,211,145,8128,211,8128,23.924670000000003,921.6098699999999,0.025960000000000004,4113.0,386.0,17486.0,1982.6858,,,,
2451,24,2020-06-08,Brazil,AL,TOTAL,21,622,633,16340,601,15706,18.6375,489.60899000000006,0.03807,9645.0,1889.0,31533.0,944.8494699999999,,,,
2452,24,2020-06-08,Brazil,AM,TOTAL,21,2271,548,49817,2271,49811,54.794230000000006,1201.97452,0.04559,39586.0,558.0,107215.0,2586.86188,,,,
2453,24,2020-06-08,Brazil,AP,TOTAL,6,278,249,13294,278,13294,32.87097,1571.89461,0.020909999999999998,6148.0,10486.0,34251.0,4049.86928,,,,
2454,24,2020-06-08,Brazil,BA,TOTAL,31,910,465,28715,910,28715,6.1184400000000005,193.06714,0.031689999999999996,12406.0,76423.0,72030.0,484.29832999999996,,,,
2455,24,2020-06-08,Brazil,CE,TOTAL,210,4192,1947,66218,4120,65605,45.90412,725.11426,0.06331,46361.0,54885.0,148493.0,1626.05926,,,,
2456,24,2020-06-08,Brazil,DF,TOTAL,12,226,325,16948,214,16629,7.495189999999999,562.07276,0.013330000000000002,8966.0,5887.0,147226.0,4882.68373,,,,
2457,24,2020-06-08,Brazil,ES,TOTAL,39,871,1040,20659,871,20659,21.67395,514.0781099999999,0.04216,11192.0,7603.0,57643.0,1434.38717,,,,
2458,24,2020-06-08,Brazil,GO,TOTAL,0,173,445,6302,173,6124,2.46497,89.79313,0.02745,1629.0,30179.0,19627.0,279.65247,,,,
2459,24,2020-06-08,Brazil,MA,TOTAL,39,1247,834,49371,1247,49371,17.62499,697.80547,0.025259999999999998,23272.0,755.0,76783.0,1085.24432,,,,
2460,24,2020-06-08,Brazil,MG,TOTAL,4,380,180,15883,380,15883,1.7951,75.03027,0.02392,6857.0,101572.0,24779.0,117.05438999999998,,,,
2461,24,2020-06-08,Brazil,MS,TOTAL,0,22,131,2455,22,2324,0.79166,88.34156999999999,0.00896,1190.0,372.0,16561.0,595.9367900000001,,,,
2462,24,2020-06-08,Brazil,MT,TOTAL,13,126,210,4243,116,4100,3.61605,121.76902,0.0297,1454.0,683.0,9613.0,275.88158,,,,
2463,24,2020-06-08,Brazil,PA,TOTAL,157,3835,3299,57570,3772,56032,44.57817,669.1956700000001,0.06661,44244.0,146.0,60175.0,699.47628,,,,
2464,24,2020-06-08,Brazil,PB,TOTAL,23,507,641,20951,507,20951,12.61782,521.41209,0.0242,4340.0,3427.0,63161.0,1571.90154,,,,
2465,24,2020-06-08,Brazil,PE,TOTAL,45,3350,463,40705,3350,40705,35.05258,425.91500999999994,0.0823,23417.0,507.0,70645.0,739.1909099999999,,,,
2466,24,2020-06-08,Brazil,PI,TOTAL,11,265,306,7927,254,7621,8.095989999999999,242.17691000000002,0.03343,599.0,172.0,51122.0,1561.8226300000001,,,,
2467,24,2020-06-08,Brazil,PR,TOTAL,6,250,134,7121,243,7031,2.18647,62.2794,0.03511,2558.0,2109.0,42456.0,371.31502,,,,
2468,24,2020-06-08,Brazil,RJ,TOTAL,74,6781,1743,69499,6781,69499,39.27612,402.54405,0.09757,53445.0,23687.0,69498.0,402.53825,,,,
2469,24,2020-06-08,Brazil,RN,TOTAL,28,459,139,11027,431,10888,13.08866,314.44147000000004,0.04163,1824.0,18841.0,26182.0,746.5953099999999,,,,
2470,24,2020-06-08,Brazil,RO,TOTAL,10,245,516,8626,245,8626,13.78554,485.36342,0.0284,3131.0,408.0,24732.0,1391.6077,,,,
2471,24,2020-06-08,Brazil,RR,TOTAL,23,168,288,6056,145,5768,27.73371,999.7342199999999,0.027739999999999997,1537.0,4923.0,8640.0,1426.30509,,,,
2472,24,2020-06-08,Brazil,RS,TOTAL,5,291,115,12250,291,12250,2.5577400000000003,107.67111000000001,0.02376,8587.0,457.0,67913.0,596.9198700000001,,,,
2473,24,2020-06-08,Brazil,SC,TOTAL,6,177,177,11742,171,11565,2.4704200000000003,163.88482,0.015069999999999998,6931.0,1333.0,49339.0,688.63168,,,,
2474,24,2020-06-08,Brazil,SE,TOTAL,17,234,437,9727,234,9727,10.179680000000001,423.15295,0.024059999999999998,4525.0,8484.0,23855.0,1037.7622800000001,,,,
2475,24,2020-06-08,Brazil,SP,TOTAL,43,9188,1520,144593,9188,144593,20.00913,314.88675,0.06354,49295.0,221004.0,136612.0,297.50616,,,,
2476,24,2020-06-08,Brazil,TO,TOTAL,15,114,408,6052,108,5807,7.24792,384.77531,0.01884,2634.0,605.0,12690.0,806.80745,,,,
2477,24,2020-06-08,Brazil,TOTAL,TOTAL,863,37393,17338,712219,37134,707412,17.65856,336.33996,0.0525,379886.0,577781.0,1470260.0,694.319,,,,
2478,24,2020-06-09,Brazil,AC,TOTAL,12,223,329,8457,223,8457,25.28531,958.9142099999999,0.026369999999999998,4336.0,386.0,19135.0,2169.66103,,,,
2479,24,2020-06-09,Brazil,AL,TOTAL,18,640,853,17193,640,17193,19.17685,515.16814,0.037219999999999996,10290.0,1889.0,38147.0,1143.03025,,,,
2480,24,2020-06-09,Brazil,AM,TOTAL,44,2315,1417,51234,2315,51234,55.85585,1236.16361,0.04518,39586.0,558.0,110405.0,2663.82956,,,,
2481,24,2020-06-09,Brazil,AP,TOTAL,7,285,477,13771,285,13771,33.69866,1628.29552,0.0207,6544.0,10612.0,36183.0,4278.31072,,,,
2482,24,2020-06-09,Brazil,BA,TOTAL,27,937,1766,30481,937,30481,6.299980000000001,204.94096000000002,0.030739999999999996,13484.0,82518.0,77641.0,522.0242400000001,,,,
2483,24,2020-06-09,Brazil,CE,TOTAL,167,4359,2805,69023,4309,68384,47.73284,755.83016,0.06315,48659.0,55638.0,159416.0,1745.67059,,,,
2484,24,2020-06-09,Brazil,DF,TOTAL,10,236,1142,18090,236,18090,7.82683,599.94667,0.01305,9782.0,6431.0,147226.0,4882.68373,,,,
2485,24,2020-06-09,Brazil,ES,TOTAL,33,904,1305,21964,904,21964,22.49512,546.5517,0.04116,11892.0,7603.0,63114.0,1570.52742,,,,
2486,24,2020-06-09,Brazil,GO,TOTAL,11,184,634,6936,180,6521,2.6217,98.82659,0.02653,1629.0,31312.0,22516.0,320.81596,,,,
2487,24,2020-06-09,Brazil,MA,TOTAL,38,1285,2698,52069,1285,52069,18.16208,735.93877,0.02468,25120.0,1042.0,93111.0,1316.02287,,,,
2488,24,2020-06-09,Brazil,MG,TOTAL,19,399,219,16102,399,16102,1.88485,76.06481,0.02478,7363.0,101572.0,25528.0,120.59262,,,,
2489,24,2020-06-09,Brazil,MS,TOTAL,2,24,142,2597,22,2455,0.86362,93.45135,0.00924,1227.0,387.0,17348.0,624.25647,,,,
2490,24,2020-06-09,Brazil,MT,TOTAL,14,140,261,4504,135,4339,4.01783,129.2594,0.03108,1597.0,785.0,10509.0,301.59571,,,,
2491,24,2020-06-09,Brazil,PA,TOTAL,63,3898,3066,60636,3853,59148,45.31049,704.8349599999999,0.06429,46694.0,174.0,67136.0,780.39118,,,,
2492,24,2020-06-09,Brazil,PB,TOTAL,27,534,1501,22452,534,22452,13.28977,558.7678,0.023780000000000003,4671.0,3427.0,65674.0,1634.44311,,,,
2493,24,2020-06-09,Brazil,PE,TOTAL,103,3453,305,41010,3453,41010,36.130320000000005,429.10637,0.0842,23723.0,507.0,74464.0,779.15085,,,,
2494,24,2020-06-09,Brazil,PI,TOTAL,18,283,432,8359,265,7927,8.6459,255.37489,0.03386,622.0,172.0,54380.0,1661.35743,,,,
2495,24,2020-06-09,Brazil,PR,TOTAL,10,260,289,7410,253,7314,2.27393,64.80696,0.035089999999999996,2744.0,2804.0,45928.0,401.68071000000003,,,,
2496,24,2020-06-09,Brazil,RJ,TOTAL,147,6928,3480,72979,6928,72979,40.127559999999995,422.7005,0.09493,56552.0,23687.0,94048.0,544.73392,,,,
2497,24,2020-06-09,Brazil,RN,TOTAL,28,487,541,11568,459,11027,13.887089999999999,329.8684,0.0421,1824.0,19574.0,30601.0,872.6057199999999,,,,
2498,24,2020-06-09,Brazil,RO,TOTAL,10,255,594,9220,255,9220,14.34821,518.78631,0.02766,3364.0,482.0,29806.0,1677.10898,,,,
2499,24,2020-06-09,Brazil,RR,TOTAL,14,182,291,6347,168,6056,30.04485,1047.77297,0.028669999999999998,1569.0,4923.0,10193.0,1682.67683,,,,
2500,24,2020-06-09,Brazil,RS,TOTAL,11,302,552,12802,301,12802,2.65442,112.52291000000001,0.02359,10410.0,457.0,73321.0,644.4533700000001,,,,
2501,24,2020-06-09,Brazil,SC,TOTAL,2,179,450,12192,179,12192,2.4983299999999997,170.16554,0.01468,7828.0,1284.0,54322.0,758.18014,,,,
2502,24,2020-06-09,Brazil,SE,TOTAL,18,252,399,10126,252,10126,10.96274,440.51062,0.02489,4575.0,8484.0,26330.0,1145.43202,,,,
2503,24,2020-06-09,Brazil,SP,TOTAL,334,9522,5545,150138,9522,150138,20.73649,326.96235,0.06342,49295.0,221004.0,146788.0,319.6669,,,,
2504,24,2020-06-09,Brazil,TO,TOTAL,6,120,205,6257,114,6052,7.62938,397.80884,0.019180000000000003,2986.0,588.0,12690.0,806.80745,,,,
2505,24,2020-06-09,Brazil,TOTAL,TOTAL,1193,38586,31698,743917,38406,739503,18.22194,351.30908999999997,0.051870000000000006,398366.0,588300.0,1605960.0,758.40228,,,,
2506,24,2020-06-10,Brazil,AC,TOTAL,14,237,289,8746,237,8746,26.872729999999997,991.68306,0.0271,4336.0,386.0,19135.0,2169.66103,,,,
2507,24,2020-06-10,Brazil,AL,TOTAL,20,660,983,18176,660,18176,19.77613,544.6225900000001,0.03631,11220.0,2340.0,38147.0,1143.03025,,,,
2508,24,2020-06-10,Brazil,AM,TOTAL,48,2363,1615,52849,2363,52849,57.01399,1275.1300099999999,0.04471,42586.0,558.0,110405.0,2663.82956,,,,
2509,24,2020-06-10,Brazil,AP,TOTAL,4,289,852,14623,289,14623,34.171620000000004,1729.03677,0.01976,6717.0,10700.0,36183.0,4278.31072,,,,
2510,24,2020-06-10,Brazil,BA,TOTAL,38,975,2204,32685,975,32685,6.55548,219.75968999999998,0.029830000000000002,14228.0,89334.0,77641.0,522.0242400000001,,,,
2511,24,2020-06-10,Brazil,CE,TOTAL,160,4519,2924,71947,4480,71402,49.4849,787.84916,0.06281,50537.0,55602.0,159416.0,1745.67059,,,,
2512,24,2020-06-10,Brazil,DF,TOTAL,20,256,1343,19433,256,19433,8.49012,644.4866599999999,0.01317,10403.0,7371.0,147226.0,4882.68373,,,,
2513,24,2020-06-10,Brazil,ES,TOTAL,33,937,1427,23391,936,23344,23.31629,582.06114,0.040060000000000005,12725.0,7603.0,63114.0,1570.52742,,,,
2514,24,2020-06-10,Brazil,GO,TOTAL,5,189,444,7380,188,7159,2.69294,105.15286,0.02561,1629.0,32767.0,22516.0,320.81596,,,,
2515,24,2020-06-10,Brazil,MA,TOTAL,37,1322,1439,53508,1322,53508,18.685029999999998,756.27747,0.02471,26795.0,868.0,93111.0,1316.02287,,,,
2516,24,2020-06-10,Brazil,MG,TOTAL,10,409,1399,17501,409,17501,1.93209,82.67359,0.02337,7816.0,101572.0,25528.0,120.59262,,,,
2517,24,2020-06-10,Brazil,MS,TOTAL,1,25,256,2853,24,2597,0.89961,102.66335,0.008759999999999999,1360.0,387.0,17348.0,624.25647,,,,
2518,24,2020-06-10,Brazil,MT,TOTAL,13,153,258,4762,146,4602,4.3909199999999995,136.6637,0.03213,1697.0,785.0,10509.0,301.59571,,,,
2519,24,2020-06-10,Brazil,PA,TOTAL,82,3980,2769,63405,3927,62095,46.263659999999994,737.0219099999999,0.06277,49651.0,155.0,67136.0,780.39118,,,,
2520,24,2020-06-10,Brazil,PB,TOTAL,25,559,1580,24032,559,24032,13.91195,598.08961,0.02326,4671.0,3427.0,65674.0,1634.44311,,,,
2521,24,2020-06-10,Brazil,PE,TOTAL,78,3531,925,41935,3531,41935,36.94647,438.78506,0.0842,25569.0,507.0,74464.0,779.15085,,,,
2522,24,2020-06-10,Brazil,PI,TOTAL,16,299,464,8823,283,8359,9.13472,269.55051000000003,0.033889999999999997,641.0,8226.0,54380.0,1661.35743,,,,
2523,24,2020-06-10,Brazil,PR,TOTAL,22,282,524,7934,275,7831,2.46634,69.3898,0.035539999999999995,2887.0,3095.0,45928.0,401.68071000000003,,,,
2524,24,2020-06-10,Brazil,RJ,TOTAL,210,7138,1394,74373,7138,74373,41.3439,430.77466,0.09598,57933.0,23687.0,94048.0,544.73392,,,,
2525,24,2020-06-10,Brazil,RN,TOTAL,9,496,1666,13234,487,11568,14.14374,377.37538,0.03748,1096.0,23089.0,30601.0,872.6057199999999,,,,
2526,24,2020-06-10,Brazil,RO,TOTAL,12,267,630,9850,267,9850,15.023420000000002,554.23483,0.027110000000000002,3504.0,551.0,29806.0,1677.10898,,,,
2527,24,2020-06-10,Brazil,RR,TOTAL,6,188,247,6594,182,6347,31.03534,1088.54812,0.02851,1579.0,4923.0,10193.0,1682.67683,,,,
2528,24,2020-06-10,Brazil,RS,TOTAL,14,316,817,13619,316,13619,2.7774799999999997,119.70391000000001,0.0232,10906.0,457.0,73321.0,644.4533700000001,,,,
2529,24,2020-06-10,Brazil,SC,TOTAL,5,184,402,12594,184,12594,2.56812,175.77631,0.01461,8203.0,1355.0,54322.0,758.18014,,,,
2530,24,2020-06-10,Brazil,SE,TOTAL,12,264,489,10615,264,10615,11.48477,461.78355,0.02487,4575.0,8484.0,26330.0,1145.43202,,,,
2531,24,2020-06-10,Brazil,SP,TOTAL,340,9862,6178,156316,9862,156316,21.47693,340.41646000000003,0.06309,49295.0,221004.0,146788.0,319.6669,,,,
2532,24,2020-06-10,Brazil,TO,TOTAL,4,124,272,6529,120,6257,7.8837,415.10211,0.01899,2986.0,588.0,12690.0,806.80745,,,,
2533,24,2020-06-10,Brazil,TOTAL,TOTAL,1238,39824,33790,777707,39680,772416,18.80658,367.26616,0.051210000000000006,415545.0,609821.0,1605960.0,758.40228,,,,
2534,24,2020-06-11,Brazil,AC,TOTAL,8,245,345,9091,245,9091,27.77983,1030.80159,0.02695,4775.0,304.0,19135.0,2169.66103,,,,
2535,24,2020-06-11,Brazil,AL,TOTAL,21,681,1024,19200,681,19200,20.40537,575.30555,0.03547,12177.0,2104.0,38147.0,1143.03025,,,,
2536,24,2020-06-11,Brazil,AM,TOTAL,37,2400,1140,53989,2400,53989,57.90671999999999,1302.6357,0.04445,43508.0,534.0,110405.0,2663.82956,,,,
2537,24,2020-06-11,Brazil,AP,TOTAL,14,303,543,15166,303,15166,35.82699,1793.2415899999999,0.01998,7095.0,10700.0,36183.0,4278.31072,,,,
2538,24,2020-06-11,Brazil,BA,TOTAL,38,1013,1206,33891,1013,33891,6.810969999999999,227.86831,0.029889999999999996,14610.0,94080.0,77641.0,522.0242400000001,,,,
2539,24,2020-06-11,Brazil,CE,TOTAL,189,4708,2745,74692,4663,73879,51.55453,817.90804,0.06302999999999999,52628.0,54180.0,159416.0,1745.67059,,,,
2540,24,2020-06-11,Brazil,DF,TOTAL,18,274,1074,20507,274,20507,9.08709,680.10538,0.013359999999999999,11089.0,7910.0,147226.0,4882.68373,,,,
2541,24,2020-06-11,Brazil,ES,TOTAL,29,966,1037,24428,962,24229,24.03792,607.86583,0.03954,13277.0,9639.0,63114.0,1570.52742,,,,
2542,24,2020-06-11,Brazil,GO,TOTAL,5,194,394,7774,189,7657,2.76418,110.76671,0.02495,2074.0,33124.0,22516.0,320.81596,,,,
2543,24,2020-06-11,Brazil,MA,TOTAL,38,1360,2172,55680,1360,55680,19.22212,786.97633,0.02443,29518.0,787.0,93111.0,1316.02287,,,,
2544,24,2020-06-11,Brazil,MG,TOTAL,22,431,947,18448,431,18448,2.03602,87.14716,0.02336,8307.0,101572.0,25528.0,120.59262,,,,
2545,24,2020-06-11,Brazil,MS,TOTAL,3,28,148,3001,25,2853,1.00756,107.98903,0.00933,1461.0,542.0,17348.0,624.25647,,,,
2546,24,2020-06-11,Brazil,MT,TOTAL,10,163,330,5092,160,5092,4.6779,146.1343,0.032010000000000004,1792.0,785.0,10509.0,301.59571,,,,
2547,24,2020-06-11,Brazil,PA,TOTAL,110,4090,1746,65151,4030,64126,47.5423,757.3174799999999,0.06277999999999999,51652.0,174.0,67136.0,780.39118,,,,
2548,24,2020-06-11,Brazil,PB,TOTAL,11,570,1338,25370,570,25370,14.18571,631.3887,0.02247,5620.0,3427.0,65674.0,1634.44311,,,,
2549,24,2020-06-11,Brazil,PE,TOTAL,102,3633,1059,42994,3633,42994,38.013740000000006,449.86585999999994,0.0845,25794.0,507.0,74464.0,779.15085,,,,
2550,24,2020-06-11,Brazil,PI,TOTAL,18,317,514,9337,299,8823,9.68463,285.25367,0.03395,641.0,8265.0,54380.0,1661.35743,,,,
2551,24,2020-06-11,Brazil,PR,TOTAL,6,288,635,8569,280,8457,2.5188099999999998,74.94343,0.03361,2887.0,3095.0,45928.0,401.68071000000003,,,,
2552,24,2020-06-11,Brazil,RJ,TOTAL,225,7363,1402,75775,7363,75775,42.64711,438.89516,0.09717,60005.0,41465.0,94048.0,544.73392,,,,
2553,24,2020-06-11,Brazil,RN,TOTAL,19,515,310,13544,496,13234,14.685529999999998,386.21522000000004,0.03802,1993.0,22618.0,30601.0,872.6057199999999,,,,
2554,24,2020-06-11,Brazil,RO,TOTAL,26,293,697,10547,293,10547,16.48638,593.45328,0.027780000000000003,3573.0,331.0,29806.0,1677.10898,,,,
2555,24,2020-06-11,Brazil,RR,TOTAL,4,192,118,6712,188,6594,31.69567,1108.02775,0.028610000000000003,1752.0,4923.0,10193.0,1682.67683,,,,
2556,24,2020-06-11,Brazil,RS,TOTAL,7,323,549,14168,323,14168,2.839,124.52933,0.0228,11277.0,457.0,73321.0,644.4533700000001,,,,
2557,24,2020-06-11,Brazil,SC,TOTAL,2,186,359,12953,186,12953,2.59603,180.78693,0.01436,8203.0,1355.0,54322.0,758.18014,,,,
2558,24,2020-06-11,Brazil,SE,TOTAL,19,283,441,11056,283,11056,12.31133,480.96834,0.0256,4732.0,9673.0,26330.0,1145.43202,,,,
2559,24,2020-06-11,Brazil,SP,TOTAL,283,10145,6204,162520,10145,162520,22.09323,353.92719,0.06242,49295.0,228808.0,146788.0,319.6669,,,,
2560,24,2020-06-11,Brazil,TO,TOTAL,4,128,215,6744,124,6529,8.138010000000001,428.77143,0.01898,3410.0,588.0,12690.0,806.80745,,,,
2561,24,2020-06-11,Brazil,TOTAL,TOTAL,1268,41092,28692,806399,40919,802828,19.405379999999997,380.81574,0.050960000000000005,433145.0,641947.0,1605960.0,758.40228,,,,
2562,24,2020-06-12,Brazil,AC,TOTAL,9,254,204,9295,254,9295,28.800309999999996,1053.93255,0.02733,4775.0,304.0,19135.0,2169.66103,,,,
2563,24,2020-06-12,Brazil,AL,TOTAL,20,701,831,20031,701,20031,21.00465,600.20549,0.035,13094.0,1538.0,38147.0,1143.03025,,,,
2564,24,2020-06-12,Brazil,AM,TOTAL,29,2429,1122,55111,2429,55111,58.60641999999999,1329.70709,0.04407,44447.0,534.0,110405.0,2663.82956,,,,
2565,24,2020-06-12,Brazil,AP,TOTAL,9,312,517,15683,312,15683,36.89116,1854.37213,0.01989,7253.0,10560.0,36183.0,4278.31072,,,,
2566,24,2020-06-12,Brazil,BA,TOTAL,26,1039,774,34665,1039,34665,6.98578,233.07235,0.02997,14976.0,94080.0,77641.0,522.0242400000001,,,,
2567,24,2020-06-12,Brazil,CE,TOTAL,104,4812,1092,75784,4788,75705,52.693369999999994,829.86589,0.0635,53906.0,53475.0,159416.0,1745.67059,,,,
2568,24,2020-06-12,Brazil,DF,TOTAL,8,282,889,21396,282,21396,9.3524,709.58867,0.01318,11825.0,8266.0,147226.0,4882.68373,,,,
2569,24,2020-06-12,Brazil,ES,TOTAL,33,999,1074,25502,986,25257,24.85909,634.59122,0.039169999999999996,13921.0,9639.0,63114.0,1570.52742,,,,
2570,24,2020-06-12,Brazil,GO,TOTAL,12,206,152,7926,194,7846,2.9351599999999998,112.93246,0.02599,2074.0,33527.0,22516.0,320.81596,,,,
2571,24,2020-06-12,Brazil,MA,TOTAL,39,1399,1925,57605,1399,57605,19.77335,814.18412,0.02429,31569.0,942.0,93111.0,1316.02287,,,,
2572,24,2020-06-12,Brazil,MG,TOTAL,15,446,1658,20106,446,20106,2.10688,94.97944,0.022180000000000002,9822.0,101572.0,25528.0,120.59262,,,,
2573,24,2020-06-12,Brazil,MS,TOTAL,0,28,234,3235,28,3001,1.00756,116.40937,0.00866,1552.0,639.0,17348.0,624.25647,,,,
2574,24,2020-06-12,Brazil,MT,TOTAL,18,181,298,5390,175,5363,5.19448,154.68653999999998,0.03358,1912.0,785.0,10509.0,301.59571,,,,
2575,24,2020-06-12,Brazil,PA,TOTAL,42,4132,1177,66328,4132,66328,48.03051,770.99896,0.0623,53724.0,200.0,67136.0,780.39118,,,,
2576,24,2020-06-12,Brazil,PB,TOTAL,40,610,1186,26556,610,26556,15.1812,660.90494,0.022969999999999997,5620.0,3427.0,65674.0,1634.44311,,,,
2577,24,2020-06-12,Brazil,PE,TOTAL,61,3694,878,43872,3694,43872,38.65201,459.05278,0.0842,25794.0,507.0,74464.0,779.15085,,,,
2578,24,2020-06-12,Brazil,PI,TOTAL,18,335,488,9825,317,9337,10.23455,300.1625,0.0341,671.0,8265.0,54380.0,1661.35743,,,,
2579,24,2020-06-12,Brazil,PR,TOTAL,14,302,249,8818,294,8705,2.64126,77.12116,0.03425,3044.0,3269.0,45928.0,401.68071000000003,,,,
2580,24,2020-06-12,Brazil,RJ,TOTAL,54,7417,2009,77784,7417,77784,42.95989,450.53146,0.09535,61690.0,41465.0,94048.0,544.73392,,,,
2581,24,2020-06-12,Brazil,RN,TOTAL,18,533,245,13789,514,13501,15.19881,393.20153999999997,0.03865,1993.0,22618.0,30601.0,872.6057199999999,,,,
